state,taxon,taxon_full,state_ks,control_ks,excess_ks,alpha_hat,theta_hat,mean_abund
UC,s__Eubacterium_sp_CAG_38,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_38,0.11218716597944933,0.11951262753164715,-0.007325461552197821,0.5866632787728274,1.0666647849824031,0.6257730601092896
UC,s__Roseburia_hominis,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis,0.09567229880189243,0.10439277404022407,-0.008720475238331638,0.4686426282942838,1.0103181527249319,0.4734781545064377
CD,s__Lachnospira_pectinoschiza,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_pectinoschiza,0.121431480683316,0.033370209841592155,0.08806127084172384,0.43822303558780484,4.2383058075066256,1.857323236714976
CD,s__Bacteroides_vulgatus,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus,0.1973563908579431,0.12570738581470725,0.07164900504323585,0.5128089981901904,43.392530087558484,22.252079883138563
CD,s__Alistipes_putredinis,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis,0.1625541673556128,0.09820813535361822,0.06434603200199457,0.6859392100096027,7.259284350004601,4.979427772277228
CD,s__Parabacteroides_distasonis,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis,0.09952061593535388,0.03688299345594326,0.06263762247941063,0.7083661817237031,5.584221340711195,3.9556735490196075
CD,s__Akkermansia_muciniphila,k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae|g__Akkermansia|s__Akkermansia_muciniphila,0.1373578751037936,0.0982143029953228,0.0391435721084708,0.30820660340317624,9.385409516665257,2.892645188679245
CD,s__Eubacterium_siraeum,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Eubacterium_siraeum,0.11186600030355676,0.07644299500080887,0.03542300530274789,0.3561698452411733,5.081635961757491,1.8099254940711462
CD,s__Ruminococcus_bicirculans,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bicirculans,0.11553704228253647,0.08042364376986749,0.03511339851266898,0.4627463001549738,1.891539123704064,0.875302731092437
CD,s__Bacteroides_caccae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae,0.07391723528528121,0.0461140298824555,0.027803205402825715,0.8623246106893283,5.049580683876808,4.354377697368421
CD,s__Fusicatenibacter_saccharivorans,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Fusicatenibacter|s__Fusicatenibacter_saccharivorans,0.09393353955254946,0.0682616750798779,0.025671864472671557,0.5252017885550154,1.3096132772388427,0.6878112355212355
