cohort,taxon,taxon_full,n_nonzero,alpha_hat,theta_hat,ks_gamma_p,ks_exp_p,gamma_better
LifeLinesDeep_2016,s__Anaerostipes_hadrus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus,1118,1.0124065941584177,3.14525228168365,0.27850487302137716,0.32904704546637875,False
LifeLinesDeep_2016,s__Roseburia_faecis,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_faecis,961,0.6009971270715899,5.337429684527341,0.9118446358877316,5.017931490139848e-15,True
LifeLinesDeep_2016,s__Eubacterium_hallii,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_hallii,1122,1.7065516541155414,1.522594200039352,0.0021423445499741483,1.2553526224503646e-23,True
LifeLinesDeep_2016,s__Ruminococcus_torques,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_torques,1034,1.0723737697422315,2.369192618309811,0.021947270145066273,0.0007204513666285062,True
LifeLinesDeep_2016,s__Akkermansia_muciniphila,k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae|g__Akkermansia|s__Akkermansia_muciniphila,750,0.40853574989538227,7.998940151921011,0.13390482283524252,8.76828867231239e-37,True
LifeLinesDeep_2016,s__Coprococcus_comes,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes,1064,1.535331911714983,1.4831238451088535,0.0001265223799098145,5.476029239015459e-22,True
LifeLinesDeep_2016,s__Prevotella_copri,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri,459,0.3567763729863628,12.969429856185338,0.1289820315809751,6.933129221083635e-34,True
LifeLinesDeep_2016,s__Methanobrevibacter_smithii,k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter|s__Methanobrevibacter_smithii,587,0.5268747753455738,6.531276596057238,0.9453239456273547,1.5349892768731377e-11,True
LifeLinesDeep_2016,s__Blautia_obeum,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_obeum,1097,1.0842287563488386,1.6693411888026872,0.020992756764217885,0.0005158874110482601,True
LifeLinesDeep_2016,s__Bacteroides_uniformis,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis,1057,0.6596670688485204,2.5450489143822974,0.12486938649268342,2.6466366362845576e-15,True
LifeLinesDeep_2016,s__Blautia_wexlerae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae,1119,0.53832963167328,2.681586961305806,2.5390444909178723e-16,9.397396631655996e-54,True
LifeLinesDeep_2016,s__Coprococcus_eutactus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_eutactus,563,0.39544768418493215,6.290560730698499,0.044499862852781624,2.1072172765943595e-25,True
LifeLinesDeep_2016,s__Alistipes_putredinis,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis,941,0.7616208455670065,1.783400790247735,0.16059916160730692,0.0008059724927310123,True
LifeLinesDeep_2016,s__Ruminococcus_bicirculans,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bicirculans,848,0.5413716088170153,2.6672401908235486,0.12371849576393268,3.4504785587869877e-25,True
LifeLinesDeep_2016,s__Dorea_formicigenerans,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans,1101,2.027746833208119,0.5129122518333672,0.0864818437877174,3.3421394474704294e-30,True
LifeLinesDeep_2016,s__Bacteroides_vulgatus,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus,954,0.6093635086094822,1.951579534053432,0.3827321985179317,2.140867449071556e-17,True
LifeLinesDeep_2016,s__Streptococcus_thermophilus,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_thermophilus,820,0.4269918624410923,3.144725664363057,0.00022506770261305313,3.701044458945737e-53,True
LifeLinesDeep_2016,s__Bifidobacterium_bifidum,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum,356,0.6784006753130613,4.241240709953575,0.0066500973885047525,0.0457165087521435,False
LifeLinesDeep_2016,s__Eubacterium_sp_CAG_180,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_180,310,0.9391799194510099,3.4037595424440683,0.0380783625332306,0.07144314936965857,False
LifeLinesDeep_2016,s__Coprococcus_catus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_catus,1031,1.4614351670251198,0.5085605773611186,0.0003164076768237044,3.949342012369759e-18,True
LifeLinesDeep_2016,s__Streptococcus_salivarius,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_salivarius,1055,0.48897615480950946,1.4778569243116741,6.626998704180084e-13,6.409628883473091e-57,True
LifeLinesDeep_2016,s__Ruminococcus_lactaris,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_lactaris,653,0.7294676591321859,1.4912362152038834,0.7700768426258955,0.00018547575320081551,True
NielsenHB_2014,s__Bacteroides_vulgatus,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus,364,0.6892445196972383,12.737784379888273,0.3849051390469085,0.05843913030662817,True
NielsenHB_2014,s__Prevotella_copri,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri,168,0.27542925922600353,64.33337690785612,0.0058603855206272055,5.122677518938038e-16,True
NielsenHB_2014,s__Bacteroides_uniformis,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis,383,0.9313506931581609,7.010172490121467,0.09844305791392527,0.1682061728461055,False
NielsenHB_2014,s__Faecalibacterium_prausnitzii,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii,383,1.461737642219458,2.7527708506817232,0.11868121163819312,1.1052025657350068e-06,True
NielsenHB_2014,s__Bacteroides_dorei,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei,302,0.48570965997178545,9.775713561491845,0.8482962432714037,6.247662382380779e-10,True
NielsenHB_2014,s__Roseburia_faecis,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_faecis,341,0.6639218379865616,6.261155885116849,0.9493266100388833,0.0018705614807829735,True
NielsenHB_2014,s__Eubacterium_eligens,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_eligens,339,0.7541154635451637,4.5806405714935,0.6812462941876727,0.008727314923174521,True
NielsenHB_2014,s__Eubacterium_rectale,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Eubacterium_rectale,361,0.5077786267116943,6.335920834025344,0.620445345435265,8.715037543472579e-13,True
NielsenHB_2014,s__Butyrivibrio_crossotus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio_crossotus,90,0.4608064713496484,26.38244295666556,0.04197887522295041,0.009105863737403963,True
NielsenHB_2014,s__Ruminococcus_bromii,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bromii,253,0.671699694652189,6.148180770550245,0.013436935721317749,0.05348396545687162,False
NielsenHB_2014,s__Anaerostipes_hadrus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus,384,0.8082082026516698,2.462222584544839,0.15990111524007167,0.0033342458139409385,True
NielsenHB_2014,s__Alistipes_putredinis,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis,332,0.683687114528522,3.1175893436582856,8.814227529417711e-05,0.00023903962846938108,False
NielsenHB_2014,s__Lachnospira_pectinoschiza,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_pectinoschiza,262,0.6643285246488053,4.05860866089132,0.3815469314247195,0.1194597606790676,True
NielsenHB_2014,s__Bacteroides_plebeius,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_plebeius,136,0.4305013816028855,11.986398814301536,0.513068990229749,6.609293308648462e-06,True
NielsenHB_2014,s__Barnesiella_intestinihominis,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella_intestinihominis,331,0.8138183294414408,2.3023418596731413,0.8032314761328183,0.14896773366720473,True
NielsenHB_2014,s__Parabacteroides_distasonis,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis,362,0.9502891652872132,1.7730190293934676,0.2778194019210495,0.5026838578318598,False
NielsenHB_2014,s__Bacteroides_stercoris,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_stercoris,182,0.4125164004169206,7.749229430729099,0.46864086292283147,8.942274085310606e-10,True
NielsenHB_2014,s__Eubacterium_sp_CAG_180,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_180,150,0.4399163234959997,8.383771343961516,0.02420542042942353,0.00012732778701202475,True
NielsenHB_2014,s__Bacteroides_caccae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae,298,0.8261903043616858,2.05320844009524,0.43348354585927706,0.12658138185034296,True
NielsenHB_2014,s__Coprococcus_eutactus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_eutactus,161,0.49211931990407454,5.734310470668304,0.1835333500278391,0.00037802412513108797,True
NielsenHB_2014,s__Bacteroides_eggerthii,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_eggerthii,152,0.3476497904898112,8.474373043651347,0.01881718896943186,3.762264587914167e-20,True
NielsenHB_2014,s__Eubacterium_siraeum,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Eubacterium_siraeum,284,0.37816016724716145,4.0407961127330685,0.003739121317687473,1.4332359983926138e-29,True
NielsenHB_2014,s__Eubacterium_hallii,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_hallii,376,0.8784188485608794,1.2901747630346858,0.027286701285482273,0.002911052577613857,True
NielsenHB_2014,s__Roseburia_inulinivorans,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans,358,0.7784735688781227,1.5256832417880548,0.7625172052619618,0.03518929808187399,True
NielsenHB_2014,s__Coprococcus_comes,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes,368,0.9845416057518068,1.1494038343610689,0.13702555420623408,0.13512621304304795,True
NielsenHB_2014,s__Bacteroides_ovatus,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus,331,0.48582097168920285,2.531269434827438,0.03142683234030652,2.1268063446161063e-17,True
NielsenHB_2014,s__Parabacteroides_merdae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_merdae,280,0.9562788277624465,1.5183512015425975,0.6479243626218072,0.600937766447315,True
NielsenHB_2014,s__Dorea_longicatena,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena,365,1.1677864047124609,0.8981416803647986,0.11962725938911867,0.05926675766022149,True
NielsenHB_2014,s__Roseburia_intestinalis,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis,316,0.5156835971571119,2.3340993336648914,0.4544776213422205,3.768260163998499e-11,True
NielsenHB_2014,s__Fusicatenibacter_saccharivorans,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Fusicatenibacter|s__Fusicatenibacter_saccharivorans,356,1.060926447548008,0.9219945994530566,0.8629206555995804,0.7838378361895875,True
QinJ_2012,s__Bacteroides_vulgatus,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus,355,0.46209972676638705,21.128221800621375,8.599728565055285e-05,4.086770083745931e-08,True
QinJ_2012,s__Prevotella_copri,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri,270,0.1759559493466342,72.1191913367976,1.345639017598228e-20,2.864289046626732e-97,True
QinJ_2012,s__Bacteroides_uniformis,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis,359,0.6562112370073447,10.694148418001635,0.09839575609210771,6.371555975203659e-05,True
QinJ_2012,s__Bacteroides_stercoris,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_stercoris,315,0.3215633355813554,18.212301283100356,0.07833635566092689,1.8237628187896818e-24,True
QinJ_2012,s__Faecalibacterium_prausnitzii,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii,342,0.7709860773492994,5.719330075076524,0.0014559579678546217,0.17792217638624463,False
QinJ_2012,s__Bacteroides_dorei,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei,250,0.2534593613145713,18.781940013222634,0.0003433852892681802,1.6676700735620995e-38,True
QinJ_2012,s__Bacteroides_plebeius,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_plebeius,210,0.241770440105502,23.02623000345058,6.086591469887638e-05,4.77070762467989e-29,True
QinJ_2012,s__Escherichia_coli,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli,353,0.37068238095533584,8.433739811112746,5.570342057767242e-06,1.1099389917023145e-43,True
QinJ_2012,s__Alistipes_putredinis,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis,255,0.4589273584257442,8.419971619448711,0.017635293937676273,1.4314509525687214e-08,True
QinJ_2012,s__Bacteroides_thetaiotaomicron,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron,355,0.5115838871581306,4.596015590303354,9.94761168931186e-05,5.6796953839755965e-14,True
QinJ_2012,s__Parabacteroides_distasonis,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis,354,0.7087970106389239,2.8044869653291515,0.08224273737721155,3.1363257541695304e-05,True
QinJ_2012,s__Eubacterium_eligens,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_eligens,248,0.5542966058206985,5.064679828867258,0.8690508766873839,1.2571193452614943e-06,True
QinJ_2012,s__Eubacterium_rectale,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Eubacterium_rectale,224,0.3765320292588139,7.085064478069752,0.24223465232293717,2.930824074928697e-11,True
QinJ_2012,s__Lachnospira_pectinoschiza,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_pectinoschiza,189,0.3150626279807258,10.007691644794253,0.07064613892532456,3.1204890558222967e-13,True
QinJ_2012,s__Prevotella_stercorea,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_stercorea,92,0.1886947944388595,33.10364183537835,0.00011060417572339413,3.359324426096648e-26,True
QinJ_2012,s__Ruminococcus_bromii,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bromii,220,0.5768636611911571,4.503104053296037,0.5390228846297963,0.00019728210777512342,True
QinJ_2012,s__Roseburia_faecis,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_faecis,263,0.4669516555336555,4.362626253038249,0.9327731375812729,2.702695385371714e-09,True
QinJ_2012,s__Bacteroides_fragilis,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis,255,0.319688958885933,6.257611954919528,0.009939518257846183,1.2350298259536797e-33,True
QinJ_2012,s__Roseburia_inulinivorans,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans,280,0.4537600545057015,3.8820513263281042,0.8308982967469162,2.370948522262925e-10,True
QinJ_2012,s__Bacteroides_caccae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae,267,0.46511893821903566,3.6233862826086294,0.38828418212059657,6.392188134543665e-08,True
QinJ_2012,s__Bacteroides_ovatus,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus,339,0.41310879073771767,3.207304023619489,0.0040815210785177525,3.351628394570084e-24,True
QinJ_2012,s__Eubacterium_sp_CAG_38,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_38,230,0.3708340938372536,5.174300868773793,0.07424640941734839,5.799173024692275e-18,True
QinJ_2012,s__Bacteroides_eggerthii,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_eggerthii,130,0.25306696760113295,12.163759649906156,0.01805452818952369,1.7345254020914361e-23,True
QinJ_2012,s__Dialister_sp_CAG_357,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Dialister|s__Dialister_sp_CAG_357,127,0.4252665597342015,6.845860796369596,0.16253466201472755,0.00013187775592804723,True
QinJ_2012,s__Bifidobacterium_pseudocatenulatum,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudocatenulatum,208,0.30385703130298425,5.564719458242065,0.0001673477442816927,4.818756316601486e-35,True
QinJ_2012,s__Eubacterium_sp_CAG_180,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_180,131,0.3260126149347275,7.856022982216898,0.26786511938094637,2.380631231836417e-13,True
QinJ_2012,s__Bacteroides_xylanisolvens,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens,334,0.47911932489770037,2.067866664428664,0.13424933132094663,7.890406059058005e-14,True
QinJ_2012,s__Ruminococcus_gnavus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_gnavus,278,0.3643205367779213,2.7242112780287835,0.00020561957751920196,1.4254590881774241e-31,True
QinJ_2012,s__Parabacteroides_merdae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_merdae,251,0.5522777930261701,1.9780126666576963,0.7108279012434396,0.0001996743369251647,True
QinJ_2012,s__Klebsiella_pneumoniae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_pneumoniae,235,0.355627651791801,3.1727789141497533,0.00023033789955787136,1.0519065434613838e-29,True
VogtmannE_2016,s__Bacteroides_vulgatus,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus,110,0.5351973826337937,18.86869381863995,0.04245564057405404,0.040841511742458425,True
VogtmannE_2016,s__Faecalibacterium_prausnitzii,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii,110,0.7231336252806541,8.939010529900782,0.009208637187708701,0.1270955502810035,False
VogtmannE_2016,s__Bacteroides_uniformis,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis,110,0.4822806080346709,12.5372415017582,0.026024174658831556,0.08460343130892833,False
VogtmannE_2016,s__Prevotella_copri,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri,92,0.14720868451860597,37.4336979696746,2.775985414036424e-09,6.747243392427285e-53,True
VogtmannE_2016,s__Alistipes_putredinis,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis,103,0.84654126227455,4.209996013933188,0.0006159950609850862,0.004308634338010653,False
VogtmannE_2016,s__Eubacterium_rectale,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Eubacterium_rectale,107,0.38810315204447154,8.45419642455741,0.2726581762445429,0.00036885599920586385,True
VogtmannE_2016,s__Bacteroides_stercoris,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_stercoris,85,0.2335745635883363,14.496929579917182,0.02764277915964486,2.3151832219974846e-13,True
VogtmannE_2016,s__Eubacterium_siraeum,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Eubacterium_siraeum,87,0.3019098357274471,9.55848936511026,0.072671889064851,3.901179759847348e-15,True
VogtmannE_2016,s__Bacteroides_fragilis,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis,89,0.3376769837018635,7.7240414275281895,0.035754088728379485,1.234256288823498e-09,True
VogtmannE_2016,s__Parabacteroides_distasonis,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis,102,0.8716292964885716,2.5700220031757577,0.5453283295076339,0.6145310851221217,False
VogtmannE_2016,s__Roseburia_faecis,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_faecis,94,0.3765637890075029,5.773639351698202,0.8971217088194272,0.00010102744506070977,True
VogtmannE_2016,s__Eubacterium_eligens,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_eligens,88,0.4825886878470177,4.750532602996474,0.692029378886218,0.04457669136803344,True
VogtmannE_2016,s__Eubacterium_sp_CAG_180,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_180,53,0.22864751342876094,15.34231538994591,0.029803972529462874,4.751299222502427e-10,True
VogtmannE_2016,s__Butyrivibrio_crossotus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio_crossotus,31,0.2106220244405426,27.506036522831117,0.1509456764428242,4.8209052502785875e-08,True
VogtmannE_2016,s__Bacteroides_dorei,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei,83,0.2192892910229687,9.49414615096359,0.0309243426949658,1.7330830154813275e-18,True
VogtmannE_2016,s__Bacteroides_caccae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae,81,0.42420501270575767,4.9940361894182566,0.48230437067050436,0.0044675348738592024,True
VogtmannE_2016,s__Bacteroides_thetaiotaomicron,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron,95,0.4177336231320592,3.988156975889925,0.43112541863353393,4.211746680895886e-06,True
VogtmannE_2016,s__Ruminococcus_bromii,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bromii,70,0.49485585091749507,4.4422174288503875,0.1785395361975961,0.06689774288095418,True
VogtmannE_2016,s__Bacteroides_cellulosilyticus,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_cellulosilyticus,83,0.2313027970796569,7.844205819798656,0.4452353231811501,1.746852738903606e-15,True
